2016-12-14 23:59:59,b'Vaaai fatiando\xf0\x9f\x8e\xb5\xf0\x9f\x8e\xb5\xf0\x9f\x92\x83'
2016-12-14 23:59:59,b'RT @Detona_Guaxi: As vezes eu s\xc3\xb3 queria dar uma chinelada dessas na cara de uns ai. https://t.co/eu4Qa6bWkJ'
2016-12-14 23:59:59,b'RT @fatliamsoulz: viado s\xc3\xb3 tem gente linda aqui meu deus  #ZelfieForZayn'
2016-12-14 23:59:59,"b'@alexxmandela n\xc3\xb3,posso falar aqui?  \xc3\x89 meio pesado'"
2016-12-14 23:59:59,b'RT @TourMicao: OJJKKKKJJKAAAAAAAAAAAAAA o brasileiro \xc3\xa9 o melhor https://t.co/DbH9ROKBX5'
2016-12-14 23:59:59,b'Nossa achei q j\xc3\xa1 era umas 11e pko'
2016-12-14 23:59:59,b'Voc\xc3\xaa topa tudo... At\xc3\xa9 fantasias que deixa excitantes \xf0\x9f\x8e\xb6\xf0\x9f\x99\x8a\xf0\x9f\x98\x8d\xe2\x9d\xa4'
2016-12-14 23:59:59,b'Tantos dias letivos pra passar mal e eu fico doente nas f\xc3\xa9rias'
2016-12-14 23:59:59,b'a par\xc3\xb3dia do whindersson kkkkkkk'
2016-12-14 23:59:59,b'Melhor par\xc3\xb3dia que n\xc3\xb3s respeitamos.. #AssistaPar\xc3\xb3diaOitavaS\xc3\xa9rie'
2016-12-14 23:59:59,b'Eu te quero\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xe2\x9d\xa4\xf0\x9f\x92\x99 https://t.co/RaJQXAl81A'
2016-12-14 23:59:59,b'@hemillyduarte10 a m\xc3\xa3e ainda n deixa kkkkkkkkkkkkkkk pq por mim ja tinha'
2016-12-14 23:59:59,"b'RT @KPlantao: Seria \xc3\xb3timo mudar o local, mas parando para pensar \xc3\xa9 ruim de certa forma.\nComo fica quem ja comprou? #BigHitSaveTWTInBrazil h\xe2\x80\xa6'"
2016-12-14 23:59:59,b'@kaianerodrigues e essas unhas ai linda ?'
2016-12-14 23:59:59,b'@katzbeckett nossa to amando ela t\xc3\xa3o preciosinha &lt;3 queria tanto que mostrassem mais do backstory dela'
2016-12-14 23:59:59,b'RT @naosejavagaba: como eu queria passar o natal // como eu queria passar o ano novo https://t.co/btZI1sgwIY'
2016-12-14 23:59:59,b'RT @Cmpgustavo: @peixotorenatinh barra musique sabadoooo crlhoo'
2016-12-14 23:59:59,b'Incr\xc3\xadvel como eu consigo mudar de humor de 5 em 5 segundos!!!'
2016-12-14 23:59:59,b'por onde vc conheceu kpop?'
2016-12-14 23:59:59,b'RT @Nutterica: eu passando mal https://t.co/YzjnrwK1ct'
2016-12-14 23:59:59,b'tem gente que da vontade de chegar bem pertinho e falar C\xc3\x8a \xc3\x89 BURRO IRM\xc3\x83O?'
2016-12-14 23:59:59,b'@soujorge depois da uma olhadinha neste excelente canto https://t.co/IV4s7uTa68'
2016-12-14 23:59:59,b'Queria tanto ver esse sorriso pessoalmente\xe2\x99\xa5 TO NO CH\xc3\x83O https://t.co/T6s2hVUlnO'
2016-12-14 23:59:59,b'Vamo meu gremio'
2016-12-14 23:59:59,b'RT @sente4vibe: como eu qria passar o natal // como eu qria passar o ano novo https://t.co/8Ui9pn2K3v'
2016-12-14 23:59:59,b'RT @qdrogameu: preciso de novas roupas nao da sua opiniao'
2016-12-14 23:59:59,b'N flui nenhuma conversinha no wpp \xf0\x9f\x91\x8e'
2016-12-14 23:59:59,b'\xc3\xa9 bem isso kkkkkkkkkkk\nmas \xc3\xa9 legal tbm https://t.co/adjMpdi85v'
2016-12-14 23:59:59,b'RT @noitesombria: O meu grande problema \xc3\xa9 que meus pontos finais sempre s\xc3\xa3o v\xc3\xadrgulas.'
2016-12-14 23:59:59,b'@ThiagoFussuma s\xc3\xb3 indefini\xc3\xa7\xc3\xb5es https://t.co/mjZoyRcXz4'
2016-12-14 23:59:59,"b'Segundo revista, Lula teve participa\xc3\xa7\xc3\xa3o fundamental na opera\xc3\xa7\xc3\xa3o para salvar Renan Calheiros\nhttps://t.co/U0Um4ZpVfF https://t.co/7p8qUW6qw7'"
2016-12-14 23:59:59,b'RT @FCP_1893_: Jos\xc3\xa9 Alexandre Silva reconhece \xe2\x80\x9cdificuldades\xe2\x80\x9d no Campeonato Nacional\n\nO objetivo \xc3\xa9 defender o titulo feminino e manter o p\xc3\xb3d\xe2\x80\xa6'
2016-12-14 23:59:59,b's\xc3\xb3 quero alguem pra ficar trocando v\xc3\xa1rios snap idiota de madrugada'
2016-12-14 23:59:59,b'Nunca mais come\xc3\xa7ou festeja aff'
2016-12-14 23:59:59,"b'RT @ForeverPlayerG: Porra ae gent na boas, o dia q a humanidade criar uma abertura de QUALQUER coisa, mais emocionante q essa ME CHAMEM!\nht\xe2\x80\xa6'"
2016-12-14 23:59:59,"b'RT @taisdeverdade: Senhoras e senhores, com voc\xc3\xaas, Ana Fl\xc3\xa1via, a primeira mulher negra a vencer o concurso Ford Models Brasil, depois de 34\xe2\x80\xa6'"
2016-12-14 23:59:59,"b'RT @dontfrorget: se nem ela esquece o otp, porque eu esqueceria?????? https://t.co/3tFfz1HODD'"
2016-12-14 23:59:59,"b'@Anastasia @iarapn_o acho que a c\xc3\xa2mara poderia ter rejeitado integralmente as 10 medidas, mas n\xc3\xa3o desfigurar como fez. Decis\xc3\xa3o sensata sim.'"
2016-12-14 23:59:59,b'RT @TheBeniGod: \xc3\x89 a \xc3\xbaltima semana mas tem de haver sempre umas putas a mandar fazer trabalhos'
2016-12-14 23:59:59,b'RT @BrunoMelloTWD: Esses filmes de esp\xc3\xadritos e entidades s\xc3\xa3o tudo a mesma coisa chega dar sono zzzZz'
2016-12-14 23:59:59,b'Aiaiaia esa sonrisa'
2016-12-14 23:59:59,b'@BlogdoSaoPaulo alguma informa\xc3\xa7\xc3\xa3o sobre o J\xc3\xbanior Urso que n\xc3\xa3o renovou como Atl\xc3\xa9tico-MG?'
2016-12-14 23:59:59,"b'RT @colandovelcro_: Odeio criar expectativa demais em alguma coisa porque fico naquela energia de: vai acontecer, vai vai e se n\xc3\xa3o acontece\xe2\x80\xa6'"
2016-12-14 23:59:59,b'RT @TomasOlive69: Rt para receberes mt dinheiro no Natal https://t.co/jxBvJFN56e'
2016-12-14 23:59:59,b'RT @frases_transas: o plano era vc foder comigo nao com minha vida'
